pathway	magma_beta	magma_p	magma_q	gprofiler_p	gprofiler_q	ldsc_h2_frac	ldsc_enrichment	ldsc_p	n_methods_significant	geometric_mean_p	consensus_rank
GOBP_FAT_PAD_DEVELOPMENT	1.4507	0.000005	0.002135	NA	NA	NA	NA	NA	1	0.000005	218
GOBP_NEGATIVE_REGULATION_OF_...159	0.2649	0.000005	0.000377	NA	NA	NA	NA	NA	1	0.000005	219
GOBP_NEGATIVE_REGULATION_OF_...312	1.8703	0.000005	0.000342	NA	NA	NA	NA	NA	1	0.000005	220
GOBP_NEGATIVE_REGULATION_OF_...358	0.5288	0.000005	0.000364	NA	NA	NA	NA	NA	1	0.000005	221
GOBP_NEGATIVE_REGULATION_OF_...672	0.9880	0.000005	0.000327	NA	NA	NA	NA	NA	1	0.000005	222
GOBP_T_CELL_CYTOKINE_PRODUCT...	0.7180	0.000005	0.000357	NA	NA	NA	NA	NA	1	0.000005	223
GOBP_T_HELPER_17_CELL_DIFFER...	0.5786	0.000005	0.000339	NA	NA	NA	NA	NA	1	0.000005	224
REACTOME_INTEGRATION_OF_ENER...	0.5860	0.000005	0.001904	NA	NA	NA	NA	NA	1	0.000005	225
GOBP_CARDIAC_MUSCLE_TISSUE_D...	0.4158	0.000006	0.002192	NA	NA	NA	NA	NA	1	0.000006	226
GOBP_CELLULAR_RESPONSE_TO_EN...	0.1817	0.000006	0.002192	NA	NA	NA	NA	NA	1	0.000006	227
GOBP_IMMUNE_SYSTEM_DEVELOPME...	0.3214	0.000006	0.000422	NA	NA	NA	NA	NA	1	0.000006	228
GOBP_OUTFLOW_TRACT_MORPHOGEN...	0.7255	0.000006	0.002192	NA	NA	NA	NA	NA	1	0.000006	229
GOBP_REGULATION_OF_CHEMOTAXIS	0.3203	0.000006	0.000406	NA	NA	NA	NA	NA	1	0.000006	230
GOBP_SMALL_GTPASE_MEDIATED_S...	0.2796	0.000006	0.002192	NA	NA	NA	NA	NA	1	0.000006	231
GOBP_TAXIS	0.2246	0.000006	0.000419	NA	NA	NA	NA	NA	1	0.000006	232
HALLMARK_ALLOGRAFT_REJECTION	0.3344	0.000006	0.000399	NA	NA	NA	NA	NA	1	0.000006	233
Human_Enhancer_VillarL2_0	NA	NA	NA	NA	NA	0.124443	3.7452	0.000006	1	0.000006	234
REACTOME_DRUG_MEDIATED_INHIB...	2.0938	0.000006	0.002135	NA	NA	NA	NA	NA	1	0.000006	235
REACTOME_INTERLEUKIN_15_SIGN...	1.2954	0.000006	0.000398	NA	NA	NA	NA	NA	1	0.000006	236
GOBP_APOPTOTIC_PROCESS_INVOL...3	3.5745	0.000007	0.002393	NA	NA	NA	NA	NA	1	0.000007	237
GOBP_HOMEOSTATIC_PROCESS	0.1144	0.000007	0.002363	NA	NA	NA	NA	NA	1	0.000007	238
GOBP_INTERLEUKIN_4_PRODUCTION	0.7862	0.000007	0.000431	NA	NA	NA	NA	NA	1	0.000007	239
GOBP_REGULATION_OF_CELL_JUNC...	0.3889	0.000007	0.002520	NA	NA	NA	NA	NA	1	0.000007	240
GOBP_T_CELL_MEDIATED_IMMUNITY	0.4059	0.000007	0.000431	NA	NA	NA	NA	NA	1	0.000007	241
REACTOME_BETA_CATENIN_PHOSPH...	1.3359	0.000007	0.002472	NA	NA	NA	NA	NA	1	0.000007	242
REACTOME_DEVELOPMENTAL_LINEA...6	1.1880	0.000007	0.002331	NA	NA	NA	NA	NA	1	0.000007	243
REACTOME_SIGNALING_BY_CTNNB1...	1.3251	0.000007	0.002521	NA	NA	NA	NA	NA	1	0.000007	244
GOBP_EXCITATORY_SYNAPSE_ASSE...	0.9441	0.000008	0.002521	NA	NA	NA	NA	NA	1	0.000008	245
GOBP_INTERLEUKIN_21_PRODUCTI...	2.9536	0.000008	0.000496	NA	NA	NA	NA	NA	1	0.000008	246
GOBP_MACROPHAGE_DIFFERENTIAT...	0.5594	0.000008	0.000538	NA	NA	NA	NA	NA	1	0.000008	247
GOBP_NEGATIVE_REGULATION_OF_...389	0.8449	0.000008	0.000488	NA	NA	NA	NA	NA	1	0.000008	248
GOBP_PROTEIN_MODIFICATION_PR...	0.1446	0.000008	0.002699	NA	NA	NA	NA	NA	1	0.000008	249
GOBP_CELLULAR_RESPONSE_TO_PE...2	0.3238	0.000009	0.003022	NA	NA	NA	NA	NA	1	0.000009	250
GOBP_DORSAL_AORTA_MORPHOGENE...	1.2516	0.000009	0.042633	NA	NA	NA	NA	NA	1	0.000009	251
GOBP_FEMALE_SEX_DIFFERENTIAT...	0.4082	0.000009	0.003021	NA	NA	NA	NA	NA	1	0.000009	252
GOBP_NEGATIVE_REGULATION_OF_...560	0.1135	0.000009	0.000544	NA	NA	NA	NA	NA	1	0.000009	253
GOBP_POSTSYNAPSE_ASSEMBLY	0.7006	0.000009	0.002776	NA	NA	NA	NA	NA	1	0.000009	254
GOBP_SOMATIC_STEM_CELL_POPUL...	0.6485	0.000009	0.002868	NA	NA	NA	NA	NA	1	0.000009	255
GOBP_GLOMERULUS_DEVELOPMENT	0.7769	0.000010	0.003032	NA	NA	NA	NA	NA	1	0.000010	256
GOBP_MIRNA_METABOLIC_PROCESS	0.4650	0.000010	0.000599	NA	NA	NA	NA	NA	1	0.000010	257
GOBP_PANCREAS_DEVELOPMENT	0.5075	0.000010	0.003021	NA	NA	NA	NA	NA	1	0.000010	258
GOBP_POSTSYNAPTIC_DENSITY_OR...	0.8707	0.000010	0.003122	NA	NA	NA	NA	NA	1	0.000010	259
GOBP_REGULATION_OF_DNA_RECOM...	0.3754	0.000010	0.000635	NA	NA	NA	NA	NA	1	0.000010	260
GOBP_T_FOLLICULAR_HELPER_CEL...	1.3221	0.000010	0.000632	NA	NA	NA	NA	NA	1	0.000010	261
GOBP_CELL_JUNCTION_ASSEMBLY	0.2815	0.000011	0.003311	NA	NA	NA	NA	NA	1	0.000011	262
GOBP_NEGATIVE_REGULATION_OF_...179	0.1537	0.000011	0.003297	NA	NA	NA	NA	NA	1	0.000011	263
GOBP_POSITIVE_REGULATION_OF_...421	0.9039	0.000011	0.000649	NA	NA	NA	NA	NA	1	0.000011	264
GOBP_B_CELL_PROLIFERATION	0.4371	0.000012	0.000731	NA	NA	NA	NA	NA	1	0.000012	265
GOBP_SKELETAL_SYSTEM_DEVELOP...	0.2700	0.000012	0.003642	NA	NA	NA	NA	NA	1	0.000012	266
REACTOME_SIGNALING_BY_CSF3_G...	0.8941	0.000012	0.000731	NA	NA	NA	NA	NA	1	0.000012	267
GOBP_APOPTOTIC_PROCESS_INVOL...4	1.1501	0.000013	0.003662	NA	NA	NA	NA	NA	1	0.000013	268
GOBP_GROWTH_HORMONE_RECEPTOR...	1.5001	0.000013	0.000759	NA	NA	NA	NA	NA	1	0.000013	269
GOBP_NEURAL_CREST_FORMATION	0.7447	0.000013	0.042633	NA	NA	NA	NA	NA	1	0.000013	270
GOBP_POSITIVE_REGULATION_OF_...771	1.0692	0.000013	0.000772	NA	NA	NA	NA	NA	1	0.000013	271
GOBP_REGULATION_OF_CELL_CYCLE	0.1831	0.000013	0.003745	NA	NA	NA	NA	NA	1	0.000013	272
GOBP_SNRNA_TRANSCRIPTION	0.5896	0.000013	0.042633	NA	NA	NA	NA	NA	1	0.000013	273
GOBP_NEGATIVE_REGULATION_OF_...16	0.6447	0.000014	0.000853	NA	NA	NA	NA	NA	1	0.000014	274
GOBP_POSITIVE_REGULATION_OF_...131	0.1535	0.000014	0.000833	NA	NA	NA	NA	NA	1	0.000014	275
GOBP_TYROSINE_PHOSPHORYLATIO...	0.7032	0.000014	0.000818	NA	NA	NA	NA	NA	1	0.000014	276
REACTOME_RAF_ACTIVATION	0.8460	0.000014	0.003745	NA	NA	NA	NA	NA	1	0.000014	277
GERP.RSsup4L2_0	NA	NA	NA	NA	NA	0.082574	10.1319	0.000015	1	0.000015	278
GOBP_CELLULAR_RESPONSE_TO_GL...1	1.3765	0.000015	0.003908	NA	NA	NA	NA	NA	1	0.000015	279
GOBP_REGULATION_OF_SMALL_GTP...	0.3438	0.000015	0.004100	NA	NA	NA	NA	NA	1	0.000015	280
GOBP_RESPONSE_TO_PEPTIDE_HOR...	0.2798	0.000015	0.004100	NA	NA	NA	NA	NA	1	0.000015	281
REACTOME_PTEN_REGULATION	0.5169	0.000015	0.003908	NA	NA	NA	NA	NA	1	0.000015	282
Ancient_Sequence_Age_Human_EnhancerL2_0	NA	NA	NA	NA	NA	0.062035	12.0736	0.000016	1	0.000016	283
GOBP_ACTIN_FILAMENT_BASED_PR...	0.2118	0.000016	0.004151	NA	NA	NA	NA	NA	1	0.000016	284
GOBP_NEGATIVE_REGULATION_OF_...669	0.9932	0.000016	0.000932	NA	NA	NA	NA	NA	1	0.000016	285
GOBP_PROTEIN_LOCALIZATION_TO...26	0.2297	0.000016	0.004570	NA	NA	NA	NA	NA	1	0.000016	286
GOBP_REGULATION_OF_MACROPHAG...1	0.6080	0.000016	0.000930	NA	NA	NA	NA	NA	1	0.000016	287
GOBP_TYPE_II_INTERFERON_PROD...	0.3751	0.000016	0.000933	NA	NA	NA	NA	NA	1	0.000016	288
HALLMARK_INFLAMMATORY_RESPON...	0.3239	0.000016	0.000932	NA	NA	NA	NA	NA	1	0.000016	289
GOBP_BRANCHING_INVOLVED_IN_P...	1.6374	0.000017	0.004305	NA	NA	NA	NA	NA	1	0.000017	290
GOBP_B_CELL_MEDIATED_IMMUNITY	0.3882	0.000017	0.000959	NA	NA	NA	NA	NA	1	0.000017	291
GOBP_REGULATION_OF_RESPONSE_...12	0.1178	0.000017	0.000961	NA	NA	NA	NA	NA	1	0.000017	292
GOBP_RESPONSE_TO_ENDOGENOUS_...	0.1591	0.000017	0.004305	NA	NA	NA	NA	NA	1	0.000017	293
GOBP_RESPONSE_TO_LIPID	0.1488	0.000017	0.000959	NA	NA	NA	NA	NA	1	0.000017	294
REACTOME_MAPK_FAMILY_SIGNALI...	0.3276	0.000017	0.004249	NA	NA	NA	NA	NA	1	0.000017	295
GOBP_CD8_POSITIVE_ALPHA_BETA...2	0.7396	0.000018	0.001006	NA	NA	NA	NA	NA	1	0.000018	296
GOBP_CELLULAR_RESPONSE_TO_ST...4	0.1045	0.000018	0.004704	NA	NA	NA	NA	NA	1	0.000018	297
GOBP_HEART_MORPHOGENESIS	0.3654	0.000018	0.004343	NA	NA	NA	NA	NA	1	0.000018	298
GOBP_MULTICELLULAR_ORGANISM_...	0.3241	0.000018	0.004704	NA	NA	NA	NA	NA	1	0.000018	299
GOBP_REGULATION_OF_ESTABLISH...2	0.1941	0.000018	0.004704	NA	NA	NA	NA	NA	1	0.000018	300
GOBP_RENAL_TUBULE_DEVELOPMENT	0.6110	0.000018	0.004343	NA	NA	NA	NA	NA	1	0.000018	301
REACTOME_INTERLEUKIN_3_INTER...	0.6841	0.000018	0.001006	NA	NA	NA	NA	NA	1	0.000018	302
REACTOME_SIGNALING_BY_NOTCH	0.3224	0.000018	0.004704	NA	NA	NA	NA	NA	1	0.000018	303
GOBP_CYTOSKELETON_ORGANIZATI...	0.1546	0.000019	0.004343	NA	NA	NA	NA	NA	1	0.000019	304
GOBP_MORPHOGENESIS_OF_A_BRAN...	0.4253	0.000019	0.004343	NA	NA	NA	NA	NA	1	0.000019	305
GOBP_NMDA_GLUTAMATE_RECEPTOR...	2.1565	0.000019	0.004709	NA	NA	NA	NA	NA	1	0.000019	306
GOBP_ONCOGENE_INDUCED_CELL_S...	1.5399	0.000019	0.004709	NA	NA	NA	NA	NA	1	0.000019	307
GOBP_POSITIVE_REGULATION_OF_...176	0.4961	0.000019	0.001038	NA	NA	NA	NA	NA	1	0.000019	308
GOBP_REGULATION_OF_CARTILAGE...	0.7320	0.000019	0.004343	NA	NA	NA	NA	NA	1	0.000019	309
REACTOME_NEGATIVE_REGULATION...7	0.8205	0.000019	0.004646	NA	NA	NA	NA	NA	1	0.000019	310
GOBP_NEGATIVE_REGULATION_OF_...133	0.9679	0.000020	0.047751	NA	NA	NA	NA	NA	1	0.000020	311
GOBP_T_HELPER_1_TYPE_IMMUNE_...	0.5348	0.000020	0.001115	NA	NA	NA	NA	NA	1	0.000020	312
HALLMARK_INTERFERON_GAMMA_RE...	0.3077	0.000020	0.001090	NA	NA	NA	NA	NA	1	0.000020	313
GOBP_INTERLEUKIN_6_PRODUCTION	0.3570	0.000021	0.001139	NA	NA	NA	NA	NA	1	0.000021	314
GOBP_REGULATION_OF_HORMONE_S...	0.2809	0.000021	0.004865	NA	NA	NA	NA	NA	1	0.000021	315
H3K9ac_peaks_TrynkaL2_0	NA	NA	NA	NA	NA	0.150027	3.9288	0.000021	1	0.000021	316
GOBP_HORMONE_TRANSPORT	0.3217	0.000022	0.005194	NA	NA	NA	NA	NA	1	0.000022	317
GOBP_IMMUNE_RESPONSE_REGULAT...3	0.1816	0.000022	0.001190	NA	NA	NA	NA	NA	1	0.000022	318
GOBP_NEGATIVE_REGULATION_OF_...10	0.4944	0.000022	0.001190	NA	NA	NA	NA	NA	1	0.000022	319
REACTOME_RNA_POLYMERASE_II_T...2	0.1679	0.000022	0.005194	NA	NA	NA	NA	NA	1	0.000022	320
CUSTOM_INFLAMMATION	1.1156	0.000023	0.001232	NA	NA	NA	NA	NA	1	0.000023	321
GOBP_TEMPERATURE_HOMEOSTASIS	0.3122	0.000023	0.005343	NA	NA	NA	NA	NA	1	0.000023	322
REACTOME_TCF_DEPENDENT_SIGNA...	0.4318	0.000023	0.005068	NA	NA	NA	NA	NA	1	0.000023	323
TFBS_ENCODEL2_0	NA	NA	NA	NA	NA	0.385572	2.9439	0.000023	1	0.000023	324
GOBP_B_CELL_PROLIFERATION_IN...	2.5539	0.000024	0.005481	NA	NA	NA	NA	NA	1	0.000024	325
GOBP_NEGATIVE_REGULATION_OF_...185	0.3801	0.000024	0.001280	NA	NA	NA	NA	NA	1	0.000024	326
GOBP_OSSIFICATION	0.2900	0.000024	0.005068	NA	NA	NA	NA	NA	1	0.000024	327
REACTOME_FORMATION_OF_THE_NE...	1.0616	0.000024	0.001282	NA	NA	NA	NA	NA	1	0.000024	328
GOBP_IMMUNE_RESPONSE_REGULAT...1	0.2296	0.000025	0.001320	NA	NA	NA	NA	NA	1	0.000025	329
GOBP_REGULATION_OF_ISOTYPE_S...1	0.6754	0.000025	0.001317	NA	NA	NA	NA	NA	1	0.000025	330
GOBP_RESPONSE_TO_INSULIN	0.3387	0.000025	0.005068	NA	NA	NA	NA	NA	1	0.000025	331
GOBP_RESPONSE_TO_INTERLEUKIN...9	0.6676	0.000025	0.001322	NA	NA	NA	NA	NA	1	0.000025	332
HALLMARK_IL6_JAK_STAT3_SIGNA...	0.4928	0.000025	0.001320	NA	NA	NA	NA	NA	1	0.000025	333
GOBP_CELL_SUBSTRATE_ADHESION	0.3017	0.000026	0.005068	NA	NA	NA	NA	NA	1	0.000026	334
GOBP_INTERLEUKIN_12_PRODUCTI...	0.5473	0.000026	0.001354	NA	NA	NA	NA	NA	1	0.000026	335
GOBP_ISOTYPE_SWITCHING_TO_IG...2	0.9204	0.000026	0.001327	NA	NA	NA	NA	NA	1	0.000026	336
GOBP_MUSCLE_TISSUE_DEVELOPME...	0.2819	0.000026	0.005068	NA	NA	NA	NA	NA	1	0.000026	337
GOBP_POSITIVE_REGULATION_OF_...365	0.4294	0.000026	0.001327	NA	NA	NA	NA	NA	1	0.000026	338
KEGG_WNT_SIGNALING_PATHWAY	0.4546	0.000026	0.005068	NA	NA	NA	NA	NA	1	0.000026	339
KEGG_PATHWAYS_IN_CANCER	0.2477	0.000027	0.005961	NA	NA	NA	NA	NA	1	0.000027	340
REACTOME_MITF_M_REGULATED_ME...	0.4701	0.000027	0.006092	NA	NA	NA	NA	NA	1	0.000027	341
GOBP_REGULATION_OF_DEVELOPME...1	0.2611	0.000028	0.005962	NA	NA	NA	NA	NA	1	0.000028	342
KEGG_CELL_ADHESION_MOLECULES...	0.3958	0.000028	0.001439	NA	NA	NA	NA	NA	1	0.000028	343
GOBP_CELL_JUNCTION_ORGANIZAT...	0.2043	0.000030	0.006245	NA	NA	NA	NA	NA	1	0.000030	344
GOBP_LEUKOCYTE_ADHESION_TO_A...	2.2965	0.000030	0.006245	NA	NA	NA	NA	NA	1	0.000030	345
GOBP_RESPONSE_TO_GLUCAGON	1.1176	0.000030	0.006245	NA	NA	NA	NA	NA	1	0.000030	346
GOBP_MACROMOLECULE_CATABOLIC...	0.1468	0.000031	0.006245	NA	NA	NA	NA	NA	1	0.000031	347
GOBP_MATURE_B_CELL_DIFFERENT...	0.6877	0.000031	0.001590	NA	NA	NA	NA	NA	1	0.000031	348
GOBP_POSTSYNAPSE_ORGANIZATION	0.3756	0.000031	0.006245	NA	NA	NA	NA	NA	1	0.000031	349
GOBP_NEGATIVE_REGULATION_OF_...545	0.7983	0.000032	0.006592	NA	NA	NA	NA	NA	1	0.000032	350
GOBP_POSTSYNAPTIC_MEMBRANE_O...	0.8505	0.000032	0.006248	NA	NA	NA	NA	NA	1	0.000032	351
GOBP_REGULATION_OF_MULTICELL...2	0.5128	0.000033	0.006717	NA	NA	NA	NA	NA	1	0.000033	352
GOBP_REGULATION_OF_SYSTEM_PR...	0.2475	0.000033	0.006217	NA	NA	NA	NA	NA	1	0.000033	353
REACTOME_RHO_GTPASE_CYCLE	0.2742	0.000033	0.006217	NA	NA	NA	NA	NA	1	0.000033	354
GOBP_ANIMAL_ORGAN_MORPHOGENE...	0.1856	0.000035	0.006389	NA	NA	NA	NA	NA	1	0.000035	355
GOBP_CELL_MORPHOGENESIS_INVO...	0.2434	0.000035	0.006800	NA	NA	NA	NA	NA	1	0.000035	356
KEGG_AUTOIMMUNE_THYROID_DISE...	0.6291	0.000035	0.001739	NA	NA	NA	NA	NA	1	0.000035	357
REACTOME_SIGNALING_BY_RHO_GT...	0.2261	0.000035	0.006389	NA	NA	NA	NA	NA	1	0.000035	358
REACTOME_REGULATION_OF_RUNX1...	1.0676	0.000036	0.007120	NA	NA	NA	NA	NA	1	0.000036	359
GOBP_POSITIVE_REGULATION_OF_...148	0.3446	0.000037	0.001829	NA	NA	NA	NA	NA	1	0.000037	360
GOBP_REGULATION_OF_CELL_DEVE...	0.1496	0.000037	0.001829	NA	NA	NA	NA	NA	1	0.000037	361
GOBP_ADENYLATE_CYCLASE_ACTIV...1	1.2881	0.000038	0.006706	NA	NA	NA	NA	NA	1	0.000038	362
GOBP_B_1_B_CELL_DIFFERENTIAT...	2.4458	0.000038	0.006994	NA	NA	NA	NA	NA	1	0.000038	363
GOBP_NEGATIVE_REGULATION_OF_...339	0.3275	0.000038	0.001874	NA	NA	NA	NA	NA	1	0.000038	364
GOBP_CELL_SURFACE_RECEPTOR_P...2	0.2246	0.000039	0.006763	NA	NA	NA	NA	NA	1	0.000039	365
KEGG_LEISHMANIA_INFECTION	0.5029	0.000039	0.001909	NA	NA	NA	NA	NA	1	0.000039	366
GOBP_INTRACELLULAR_GLUCOSE_H...	0.4440	0.000040	0.007159	NA	NA	NA	NA	NA	1	0.000040	367
REACTOME_SIGNALING_BY_WNT_IN...	0.8597	0.000040	0.007159	NA	NA	NA	NA	NA	1	0.000040	368
GOBP_CELLULAR_RESPONSE_TO_HO...	0.1656	0.000041	0.007832	NA	NA	NA	NA	NA	1	0.000041	369
REACTOME_ADRENALINE_NORADREN...	0.9719	0.000041	0.006985	NA	NA	NA	NA	NA	1	0.000041	370
REACTOME_TRANSCRIPTIONAL_REG...4	0.4212	0.000041	0.007159	NA	NA	NA	NA	NA	1	0.000041	371
GOBP_POSTSYNAPTIC_DENSITY_PR...	1.7259	0.000042	0.007179	NA	NA	NA	NA	NA	1	0.000042	372
GOBP_HETEROPHILIC_CELL_CELL_...	0.9164	0.000043	0.007179	NA	NA	NA	NA	NA	1	0.000043	373
GOBP_MUSCLE_STRUCTURE_DEVELO...	0.2065	0.000043	0.007009	NA	NA	NA	NA	NA	1	0.000043	374
GOBP_POSTSYNAPTIC_SPECIALIZA...1	0.9159	0.000043	0.007179	NA	NA	NA	NA	NA	1	0.000043	375
UTR_3_UCSCL2_0	NA	NA	NA	NA	NA	0.050296	4.5035	0.000043	1	0.000043	376
REACTOME_INTERLEUKIN_6_SIGNA...	1.3755	0.000044	0.002162	NA	NA	NA	NA	NA	1	0.000044	377
GOBP_REGULATION_OF_STRIATED_...1	0.4578	0.000045	0.008172	NA	NA	NA	NA	NA	1	0.000045	378
GOBP_AXON_DEVELOPMENT	0.2572	0.000046	0.007437	NA	NA	NA	NA	NA	1	0.000046	379
GOBP_REGULATION_OF_MULTICELL...1	0.1158	0.000046	0.002239	NA	NA	NA	NA	NA	1	0.000046	380
HALLMARK_COMPLEMENT	0.2974	0.000046	0.002253	NA	NA	NA	NA	NA	1	0.000046	381
GOBP_MYELOID_DENDRITIC_CELL_...4	0.8606	0.000047	0.002270	NA	NA	NA	NA	NA	1	0.000047	382
GOBP_THYROID_GLAND_DEVELOPME...	0.7638	0.000047	0.002270	NA	NA	NA	NA	NA	1	0.000047	383
REACTOME_CA2_PATHWAY	0.7073	0.000047	0.007477	NA	NA	NA	NA	NA	1	0.000047	384
Conserved_Mammal_phastCons46way.flanking.500L2_0	NA	NA	NA	NA	NA	0.612123	1.9262	0.000048	1	0.000048	385
GOBP_EMBRYO_DEVELOPMENT	0.1706	0.000048	0.007588	NA	NA	NA	NA	NA	1	0.000048	386
GOBP_SIGNAL_RELEASE	0.2545	0.000050	0.007977	NA	NA	NA	NA	NA	1	0.000050	387
GOBP_POSITIVE_REGULATION_OF_...88	1.3661	0.000051	0.007809	NA	NA	NA	NA	NA	1	0.000051	388
Intron_UCSCL2_0	NA	NA	NA	NA	NA	0.544451	1.4052	0.000051	1	0.000051	389
GOBP_REGULATION_OF_ASTROCYTE...1	2.0228	0.000052	0.002504	NA	NA	NA	NA	NA	1	0.000052	390
REACTOME_REGULATION_OF_GENE_...3	1.6020	0.000053	0.009463	NA	NA	NA	NA	NA	1	0.000053	391
GOBP_POSITIVE_REGULATION_OF_...680	0.1012	0.000054	0.002577	NA	NA	NA	NA	NA	1	0.000054	392
REACTOME_LOSS_OF_FUNCTION_OF...2	1.0831	0.000055	0.002601	NA	NA	NA	NA	NA	1	0.000055	393
GOBP_INSULIN_SECRETION_INVOL...	0.6424	0.000057	0.008985	NA	NA	NA	NA	NA	1	0.000057	394
REACTOME_REGULATION_OF_INSUL...2	0.6105	0.000057	0.008182	NA	NA	NA	NA	NA	1	0.000057	395
GOBP_RESPONSE_TO_NITROGEN_CO...	0.1721	0.000058	0.008985	NA	NA	NA	NA	NA	1	0.000058	396
GOBP_ATRIAL_SEPTUM_DEVELOPME...	1.2394	0.000059	0.008277	NA	NA	NA	NA	NA	1	0.000059	397
GOBP_ENDOCARDIAL_CUSHION_DEV...	0.7878	0.000059	0.008277	NA	NA	NA	NA	NA	1	0.000059	398
GOBP_PROTEASOMAL_PROTEIN_CAT...	0.2156	0.000060	0.009088	NA	NA	NA	NA	NA	1	0.000060	399
GOBP_REGULATION_OF_PEPTIDYL_...3	0.4534	0.000060	0.002822	NA	NA	NA	NA	NA	1	0.000060	400
GOBP_T_HELPER_CELL_LINEAGE_C...	0.7308	0.000060	0.002822	NA	NA	NA	NA	NA	1	0.000060	401
GOBP_BEHAVIOR	0.2165	0.000061	0.009125	NA	NA	NA	NA	NA	1	0.000061	402
GOBP_REGULATORY_T_CELL_DIFFE...	0.4950	0.000061	0.002842	NA	NA	NA	NA	NA	1	0.000061	403
REACTOME_CREB1_PHOSPHORYLATI...3	1.5387	0.000061	0.002842	NA	NA	NA	NA	NA	1	0.000061	404
GOBP_CELLULAR_RESPONSE_TO_IN...4	0.3529	0.000064	0.008822	NA	NA	NA	NA	NA	1	0.000064	405
GOBP_GERMINAL_CENTER_B_CELL_...	1.2453	0.000064	0.002980	NA	NA	NA	NA	NA	1	0.000064	406
GOBP_REGULATION_OF_NEURON_DI...	0.3276	0.000064	0.011258	NA	NA	NA	NA	NA	1	0.000064	407
GOBP_CENTRAL_NERVOUS_SYSTEM_...1	0.1808	0.000065	0.009607	NA	NA	NA	NA	NA	1	0.000065	408
GOBP_LOCOMOTION	0.1229	0.000065	0.003005	NA	NA	NA	NA	NA	1	0.000065	409
GOBP_REGULATION_OF_CELL_SUBS...1	0.3745	0.000065	0.008822	NA	NA	NA	NA	NA	1	0.000065	410
Conserved_LindbladToh.flanking.500L2_0	NA	NA	NA	NA	NA	0.715079	2.3404	0.000067	1	0.000067	411
GOBP_ANTERIOR_POSTERIOR_PATT...	0.4037	0.000067	0.008897	NA	NA	NA	NA	NA	1	0.000067	412
GOBP_CELL_CYCLE	0.1351	0.000069	0.008990	NA	NA	NA	NA	NA	1	0.000069	413
GOBP_NEGATIVE_REGULATION_OF_...289	0.3548	0.000069	0.003143	NA	NA	NA	NA	NA	1	0.000069	414
GOBP_INTERLEUKIN_7_MEDIATED_...	1.5289	0.000070	0.003199	NA	NA	NA	NA	NA	1	0.000070	415
GOBP_NEURON_RECOGNITION	0.8409	0.000070	0.010075	NA	NA	NA	NA	NA	1	0.000070	416
GOBP_POSITIVE_REGULATION_OF_...407	1.9788	0.000070	0.011639	NA	NA	NA	NA	NA	1	0.000070	417
GOBP_POSITIVE_REGULATION_OF_...717	0.7169	0.000070	0.010075	NA	NA	NA	NA	NA	1	0.000070	418
GOBP_REGULATION_OF_LIPOPROTE...3	1.9788	0.000070	0.011639	NA	NA	NA	NA	NA	1	0.000070	419
GOBP_NEGATIVE_REGULATION_OF_...660	1.1030	0.000071	0.003199	NA	NA	NA	NA	NA	1	0.000071	420
GOBP_REGULATION_OF_GLOMERULU...	3.0529	0.000073	0.009323	NA	NA	NA	NA	NA	1	0.000073	421
GOBP_REGULATION_OF_RESPONSE_...2	0.2879	0.000073	0.003276	NA	NA	NA	NA	NA	1	0.000073	422
GOBP_MUSCLE_CELL_DIFFERENTIA...	0.2523	0.000074	0.009323	NA	NA	NA	NA	NA	1	0.000074	423
GOBP_NEGATIVE_REGULATION_OF_...654	1.7098	0.000074	0.011759	NA	NA	NA	NA	NA	1	0.000074	424
CUSTOM_VASCULAR_TONE	1.6999	0.000075	0.009354	NA	NA	NA	NA	NA	1	0.000075	425
GOBP_POSITIVE_REGULATION_OF_...99	0.2400	0.000076	0.010491	NA	NA	NA	NA	NA	1	0.000076	426
REACTOME_TRANSCRIPTIONAL_REG...6	0.6013	0.000076	0.010491	NA	NA	NA	NA	NA	1	0.000076	427
GOBP_KIDNEY_EPITHELIUM_DEVEL...	0.4712	0.000077	0.009357	NA	NA	NA	NA	NA	1	0.000077	428
GOBP_RENAL_SYSTEM_DEVELOPMENT	0.3094	0.000077	0.009357	NA	NA	NA	NA	NA	1	0.000077	429
REACTOME_ADAPTIVE_IMMUNE_SYS...	0.1382	0.000077	0.003446	NA	NA	NA	NA	NA	1	0.000077	430
GOBP_NEGATIVE_REGULATION_OF_...77	1.5181	0.000078	0.003460	NA	NA	NA	NA	NA	1	0.000078	431
GOBP_OSTEOBLAST_DIFFERENTIAT...	0.3608	0.000079	0.009442	NA	NA	NA	NA	NA	1	0.000079	432
GOBP_NEGATIVE_REGULATION_OF_...115	0.1592	0.000080	0.003530	NA	NA	NA	NA	NA	1	0.000080	433
GOBP_NEGATIVE_REGULATION_OF_...409	0.1226	0.000081	0.003553	NA	NA	NA	NA	NA	1	0.000081	434
GOBP_POSITIVE_REGULATION_OF_...428	1.7248	0.000081	0.012325	NA	NA	NA	NA	NA	1	0.000081	435
GOBP_POSITIVE_REGULATION_OF_...571	1.9441	0.000082	0.011107	NA	NA	NA	NA	NA	1	0.000082	436
GOBP_RESPONSE_TO_GROWTH_FACT...	0.2102	0.000085	0.011299	NA	NA	NA	NA	NA	1	0.000085	437
